,name,DM,drift,drift_error,amplitude,xo,yo,sigmax,sigmay,theta,amp_error,xo_error,yo_error,sigmax_error,sigmay_error,angle_error
0,1.0,554.1030000000001,-655.3250135657813,0.07372284620202828,1816.4478118221286,512.4986413665081,512.4830315479459,176.65601693627957,46.4137024230721,1.7995632640282777,0.11310700704003367,0.0037597282582466827,0.010731222005469925,0.01102058299583189,0.002888771108715942,2.48472947449861e-05
1,2.0,554.1030000000001,-523.1929675733102,0.32542476571802237,81.45995546895438,512.492738769151,512.4809776202636,181.11128627292234,43.830036562764384,1.8545727183881537,0.037464081609239565,0.030296987178612674,0.08014880553139132,0.08348360073512123,0.020150133896268373,0.00016718366016036325
2,3.0,554.1030000000001,-1154.6976770491958,0.4368855845922916,184.799367731624,512.4955392878893,512.3914541680747,172.03403521580475,19.074737831167315,1.7021804130140852,0.057209616331956675,0.009105474387123353,0.05279518572495375,0.05334389024621016,0.005902936923665975,4.913973811863865e-05
3,4.0,554.1030000000001,33.2757616966235,0.4133015117496689,4.145417294453401,512.4128860998189,512.6466141436491,26.642470629073028,-166.01758727194928,3.356307072392211,0.04603409636122545,0.4872243720582688,1.8015535391311244,0.29564720857080284,1.8442081260505814,0.0025856467809350515
4,5.0,554.1030000000001,-978.7875541121365,14.448978228351812,5.516508458473567,512.4727938608358,512.3361380599948,169.12908767319493,36.94773256954799,1.7254463157840858,0.03822899788162724,0.31063622448182204,1.1582102862845614,1.1730829811646915,0.2558189650830742,0.0022467347601327963
5,6.0,554.1030000000001,-1498.4881668314285,0.678104525745745,155.93681099066407,512.4937519280493,512.2089172298113,159.11728699393743,12.177186916753474,1.6722744435045016,0.06532333103016959,0.008446860586549037,0.06631292289295593,0.066689190880547,0.005101046713855823,4.56068522424551e-05
6,7.0,554.1030000000001,-614.7400099705793,0.30589087004529153,269.8441024995545,512.4961008503251,512.4592081248187,104.61414665682541,38.153731802650164,8.097279897791536,0.052773184247284416,0.008759515759461973,0.019937021615950727,0.020458312346862094,0.007461327428159371,0.00011634246930063991
7,8.0,554.1030000000001,-284.88032546947187,0.047405971513479056,245.9112180023013,512.4942625542838,512.4885805200665,177.2191152088785,62.76153536665817,2.0625330321880995,0.029741660795835848,0.012131000816120173,0.019229629798305357,0.021443571998915983,0.007589907386198935,6.926069132063986e-05
8,11.0,554.1030000000001,-662.344342105259,2.8913913760865855,11.888522865752664,512.4940722049736,512.4013506094632,186.15324510539836,39.04413023222122,1.7972212932589466,0.03659115520447429,0.17387761701631224,0.5588047088233026,0.5752124170393371,0.12009787934540538,0.0009549944982811686
9,12.0,554.1030000000001,-645.3532089210902,0.44531893349027557,82.48724062619577,512.4986118585445,512.4658274151913,141.0080795105061,28.10727015268291,-1.338619318770913,0.04341778083807852,0.02233539460665001,0.07230445062061702,0.07421755263564914,0.014793660341910741,0.00015451538369656503
10,13.0,554.1030000000001,-617.4254219370561,0.09319282024685831,927.8134537432258,512.4987037881435,512.4662188815066,144.11038050461082,39.838433136198475,1.8130774074973488,0.07705433582563455,0.004308257602347288,0.01164563867179597,0.011968628173177573,0.0033085359682831924,3.515499068892485e-05
11,14.0,554.1030000000001,-1255.5492936673809,0.2176386226541007,329.15865181290906,512.4967836380416,512.3408190025189,162.12491030590303,11.440609246729116,1.6917340325591217,0.06813199649080257,0.004681301390412781,0.03331222645107565,0.03357987820758699,0.002367866961664174,2.0759696374752973e-05
12,15.0,554.1030000000001,-254.89290121182432,0.12291926415306749,520.5906020791606,512.4834598705668,512.4916876353783,45.909572767078956,68.21485548276469,6.8226007538571345,0.06358832746311453,0.006439321298101381,0.007707219379765281,0.0056076056586802986,0.008331917405386864,0.00021252415713242763
13,16.0,554.1030000000001,-660.1791197562007,0.04315968807003435,2590.968109248259,512.4986366179373,512.4856959304581,127.22136111696621,45.79414364811941,1.7979386689919519,0.06354765486040452,0.0013004920702823157,0.0030506119762145315,0.0031202619807093462,0.0011231703080758079,1.4344076580008047e-05
14,1.0,554.6921578947369,-681.9378429674318,0.08035742951364416,1816.5204833639189,512.4986105525966,512.4829839830958,176.32469812087598,46.49240419191697,1.790926685618103,0.11383759793462309,0.0037276804299324943,0.010799718829036995,0.011070523209325911,0.0029122442881340535,2.5109586468102688e-05
15,2.0,554.6921578947369,-539.8693747357366,0.34705052813918075,81.4460099113954,512.4927334805654,512.4876036180452,180.69651842267794,43.94324274479817,1.8462500651879497,0.037492260586134044,0.02983700990976777,0.08021864911532646,0.08336748205739973,0.020219979835496973,0.00016825116125427378
16,3.0,554.6921578947369,-1229.9870165690672,0.4960196044994971,184.6846997552936,512.49509809711,512.3739189658116,171.8665916583663,19.09575829780895,1.6942222341521025,0.05720342179920748,0.008795725884065709,0.052824245569862455,0.053319579485069823,0.005912549696506735,4.927027290023067e-05
17,4.0,554.6921578947369,-728.2677978749563,9.451891441917109,4.144629175948285,512.4133236667152,512.7020973277553,165.20379707795425,26.63366085806073,1.7773303574637789,0.046102782250705514,0.4745444204504218,1.7960139700403073,1.835306594194401,0.29597110631157275,0.002604941412907879
18,5.0,554.6921578947369,-1032.4930588313453,16.111024853207677,5.4849286666159704,512.4821294684081,512.4436349064396,169.22783152842578,37.08737523204994,1.7175201712632817,0.03801394778739492,0.3066245998949555,1.1608941400768293,1.1744618604597896,0.25704391908479324,0.0022567620694112413
19,6.0,554.6921578947369,-1634.0407871693362,0.8002177965724294,155.91908515967057,512.4935562840403,512.1859390527089,159.01941080244805,12.176751353991026,1.6639070239025189,0.06488807822057675,0.007957186638469388,0.06589157050560637,0.06621179061538417,0.005067465539398453,4.53348179780268e-05
20,7.0,554.6921578947369,-641.3488786791114,0.33267111226516227,269.82114478384005,512.4958434609173,512.4672827530907,104.3543932132073,38.23640022752522,-45.319518846912445,0.05264922521424569,0.008654276634701403,0.019883576935453447,0.020361400831222155,0.007460998409819105,0.00011679762109802684
21,8.0,554.6921578947369,-290.4479331497882,0.048494340688229456,246.0588373839185,512.4944426686334,512.4932203276304,176.45786496590014,62.89064878012078,2.054520548429039,0.029296013587282888,0.011806157245144428,0.01892069959181851,0.021018883407440386,0.007487034163848821,6.874245979409703e-05
22,11.0,554.6921578947369,-688.488295179652,3.1150163808688025,11.905814440691598,512.4910463576739,512.3676709863776,185.59593870288134,39.098808383084396,1.7888983981921651,0.03654070053867912,0.1698372101633482,0.5563880113545235,0.571648630183644,0.11979982325745189,0.0009557903606523705
23,12.0,554.6921578947369,-669.5186138708342,0.4777702639747807,82.52834674437048,512.4982541315212,512.4703905805027,140.73568717725897,28.159908512981964,1.7948758399464333,0.0432858645679164,0.02182482006197027,0.07203822740993669,0.07381059291743629,0.014768725874259998,0.00015460454911690743
24,13.0,554.6921578947369,-638.0641372177924,0.09924437304680414,927.6825599577016,512.4985725187497,512.465961635779,143.85045482231524,39.905486062511144,1.805529814745562,0.07679435693571189,0.004241766086917102,0.011606771995597452,0.011908391056990267,0.0033033762101986153,3.518395942395599e-05
25,14.0,554.6921578947369,-1346.1221008318248,0.25031918441017387,329.09887764189284,512.4966348090618,512.3083481810262,162.04819355751732,11.437314559877324,1.6836682173535973,0.06827914243967381,0.004460439372275693,0.03340516500138856,0.03364202587177936,0.002372619558786547,2.081136506425181e-05
26,15.0,554.6921578947369,-261.5620823786443,0.13025355467998995,520.4928488539867,512.4833722324126,512.4917415731263,46.11795266248504,67.92099909791692,0.5281029996125394,0.06331756892492896,0.006388718643066869,0.007675985463766676,0.005610098886655491,0.008262158918685559,0.0002167458533019463
27,16.0,554.6921578947369,-692.1180349924683,0.04706151609728233,2591.194497317563,512.4985846050947,512.4853498118846,126.96237877462143,45.87970339980233,1.7877902427781986,0.06301960702126896,0.0012764332677601283,0.003024900440585849,0.0030877631385191613,0.0011158207383498426,1.4295974993261909e-05
28,1.0,555.2813157894738,-710.3410097785809,0.0882038158236951,1816.4118970097697,512.4987548011159,512.4845548015915,176.01416340702062,46.576677380770526,1.7823902531493385,0.11511139365819463,0.0037156319019636206,0.010921049159713966,0.011175357568348787,0.002950345268383801,2.5496618716987354e-05
29,2.0,555.2813157894738,-556.9048031930391,0.3684540682429546,81.48438372265889,512.4932544215644,512.4755642899204,180.31609223305657,44.01365074990178,1.838225884683429,0.037440156463237326,0.029309394385763923,0.08006451309832208,0.08303187714987169,0.020211871598257106,0.00016861799915840028
30,3.0,555.2813157894738,-1319.4169650212787,0.571343350824304,184.7018638329387,512.495354237384,512.4127587647082,171.6607940126023,19.10229917545941,1.6859328166780063,0.05728838742326522,0.008486506137369714,0.052886698584520185,0.05332996133611607,0.005922926026178345,4.941777272098636e-05
31,4.0,555.2813157894738,-757.4392195881366,10.29342891017013,4.107405480628061,512.407178656908,512.1652021012284,165.2278332432352,-26.83636216870794,1.7695879606375309,0.04582567673396994,0.46640786320683303,1.8038703869244368,1.8404995071597388,0.29884790065592587,0.002630921067441388
32,5.0,555.2813157894738,-1092.8990888061378,18.096678077020638,5.491109934241857,512.4798996509287,512.3200408212541,168.84423573218166,37.09995610261631,1.7095171482282123,0.03815139179352778,0.3023949221771785,1.1611729082462972,1.173496131874766,0.2574905277082855,0.002267642191414659
33,6.0,555.2813157894738,-1786.7614465328463,0.9498060192180697,155.782248085676,512.4940389338424,512.1739785234062,158.92232515881716,12.174194083518136,1.6559887646858165,0.06442278179794007,0.007512376813955483,0.06548273013725164,0.0657547361464129,0.005034514489701098,4.5067764818711896e-05
34,7.0,555.2813157894738,-669.5975761101539,0.3656713554161997,269.89880377446224,512.4959514450164,512.4723048159574,104.12782722554714,38.30121255242284,14.361220905304794,0.053076876608003726,0.008638764773291452,0.02003490417207074,0.020476699185116888,0.00753196037980871,0.00011830326125713945
35,8.0,555.2813157894738,-295.1742321702096,0.05022458929722334,245.91096616296335,512.4946819517029,512.4912354351532,175.9368880262081,63.15943370135653,2.0479053108964766,0.029288340857439563,0.01171406352649413,0.018930742458104607,0.02096400128256627,0.007521537397107324,6.941039982729932e-05
36,11.0,555.2813157894738,-715.8855357611324,3.3748766239191292,11.903442739483745,512.4917086698626,512.5172475075743,185.1973453458199,39.178814555523616,1.7807993968224523,0.03651806105846872,0.1668344794860723,0.5560482518677211,0.5703322445620667,0.12014655078571355,0.0009611593427879783
37,12.0,555.2813157894738,-699.2488383510994,0.5210093178275407,82.49601376782458,512.4976180041136,512.486551093003,140.41930270176363,28.211347846351032,1.7856451829630766,0.043244611885984274,0.021330292641116064,0.07198095548207746,0.07360602583507374,0.014787795034136287,0.00015520254971612975
38,13.0,555.2813157894738,-663.2716486124809,0.10635003436098725,927.8218229754082,512.4986543779976,512.4650880615985,143.56684882581814,39.97151314122431,1.79691542086599,0.07615350160990653,0.004147451105665755,0.011507004444118963,0.011783946220285255,0.003280727378483629,3.503302019815e-05
39,14.0,555.2813157894738,-1455.869680757936,0.29204859731958344,329.11824685288923,512.4970290117225,512.2934075910981,161.86380836993152,11.432942489587855,1.6752238224759923,0.06818611596320134,0.0042147708311688434,0.03335011209335299,0.03355572155515437,0.0023682089458136033,2.0796274064222944e-05
40,15.0,555.2813157894738,-266.99103952556413,0.1358990986896248,520.57854854924,512.4835584860258,512.4894657229853,46.26341981017246,67.6953144975488,0.5192070495720765,0.06294418982670452,0.006330907574570071,0.007628887260351856,0.005593688410221879,0.008184800531267532,0.00021927834770179772
41,16.0,555.2813157894738,-723.5342589988231,0.05077069812745717,2590.8788056750004,512.4984981944007,512.4860283055997,126.73024075723342,45.96456454555882,1.778643093700446,0.062150738395248865,0.001247997540270336,0.0029832471459460943,0.003039992178532788,0.0011026062412003458,1.4168265982563186e-05
42,1.0,555.8704736842105,-742.6179986089961,0.09800237719425947,1816.5491094290999,512.4988902447917,512.4829816427358,175.6875895846018,46.65225674501668,1.7734487310939775,0.11700286282219552,0.003720211527446009,0.011098500697257698,0.01133703407401066,0.0030034651783050516,2.601756815097496e-05
43,2.0,555.8704736842105,-576.6818532018428,0.39485867253706464,81.49529494006121,512.4930463915134,512.4879944893988,179.92126673611222,44.09816479462393,4.9710574724904735,0.03742351881025375,0.02879811751038025,0.08002413757260879,0.08280584229041865,0.020240730577277,0.00016931711234869162
44,3.0,555.8704736842105,-1421.0847639648723,0.6580488351721102,184.92523960998352,512.495346369934,512.4018810891095,171.5120380281673,19.085329545288904,1.6777607465641888,0.05705204357727879,0.008133618077849541,0.05260685934643144,0.05300011353361954,0.005886218719016833,4.9154104914404866e-05
45,4.0,555.8704736842105,97.9755578513078,-215.4972728633716,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
46,5.0,555.8704736842105,-1176.2790389466224,21.016680821349254,5.511412948802028,512.4726341447647,512.539414576901,168.06156044482495,37.24144157011588,1.6997967884267813,0.038081252479435175,0.2958352839850453,1.1510925463017765,1.1617560704708625,0.25733601799486183,0.0022793772099736144
47,6.0,555.8704736842105,-1979.7262027729546,1.168668740713095,155.2462502542842,512.4938578211883,512.1108609245781,158.82049022794666,12.225902725434805,1.647719493548733,0.06411632354710635,0.007123957591649652,0.06539757106351142,0.06562538366736313,0.005049132094120081,4.523024086478835e-05
48,7.0,555.8704736842105,-700.4402268530839,0.39965274148218666,269.7814964226077,512.4962856262465,512.4742015808663,38.3844669158683,103.92488777707239,3.356087185407808,0.05292785980371627,0.008542117234731143,0.0199847109780239,0.007530300459950971,0.020387520846768373,0.00011866553638452077
49,8.0,555.8704736842105,-300.28044919501053,0.05183662778699453,245.9207273367108,512.494470139974,512.4989350796171,175.3094553128208,63.35203092465801,2.0409436649187493,0.029167929920364453,0.011557480111085561,0.018845551220980864,0.02080249774449115,0.007513145783960786,6.9718318304325e-05
50,11.0,555.8704736842105,-744.8341900570787,3.6353918697057748,11.922840307091061,512.4952258464207,512.6189007545289,184.8630061061133,39.144551467452686,1.7728620588639878,0.03654216901954514,0.16334843635739738,0.5553270914773707,0.5686857824997744,0.1197688343461241,0.0009596162746933101
51,12.0,555.8704736842105,-728.7975520193747,0.5667435137427209,82.4773744640714,512.4973653071078,512.4675330277621,140.1186454806051,28.27994456883844,1.7771844588812353,0.0432356856042403,0.02090597390058451,0.07195335924979887,0.07344981974873453,0.014824038372944524,0.00015597706332018535
52,13.0,555.8704736842105,-687.5072978337975,0.11338830318430683,927.5672512325065,512.4986793100222,512.4654471457674,143.32393342464152,40.04400640548861,1.7891998100730675,0.07550329839964082,0.004063871057529657,0.011410983542608858,0.0116667498461075,0.003259501533906625,3.488598592057115e-05
53,14.0,555.8704736842105,-1575.434722496421,0.34189647989780064,328.6497818602549,512.4968798610707,512.2838130217068,161.84741529138913,11.443042970430907,1.6673496301904256,0.06811093497669911,0.0040030313902719335,0.03338434396026766,0.03356392631680716,0.0023710927442644617,2.082374506976752e-05
54,15.0,555.8704736842105,-275.92135895545476,0.14673673347507513,520.5727139046851,512.4832122267213,512.4891640095059,67.38741379530765,46.47099169540822,2.075949261123637,0.06304985737245043,0.006313616653221098,0.007644429804746236,0.008162051512507972,0.005628497068463881,0.0002252185267596713
55,16.0,555.8704736842105,-760.8639662509071,0.05508766606047131,2591.211987065867,512.4984482845645,512.4867084021945,126.49669922480214,46.042578269359794,1.7687164090318621,0.060955906459802964,0.0012124824964024291,0.0029253349656853966,0.0029756700828075934,0.0010831049191655524,1.3958405990402791e-05
56,1.0,556.4596315789474,-776.1327013221926,0.10689646404665618,1816.685225967796,512.499040993219,512.4840483594116,175.40349038761227,46.7200944348567,1.7649207785879795,0.11683345746852881,0.003662901213214229,0.011081368087307546,0.011301469965621124,0.003003252546881864,2.6070029595127838e-05
57,2.0,556.4596315789474,-597.093127225115,0.42338814406523095,81.48931401208444,512.4934521407397,512.5103660897898,179.54336247904337,44.182992767428786,4.962585479631017,0.03742277969108257,0.028331745568589053,0.08002689013813512,0.08263681547152311,0.020280962651596696,0.00017009833627346698
58,3.0,556.4596315789474,-1536.3721966990781,0.7728174923445933,184.64907832303263,512.4952761048647,512.3717887966048,171.34579845129312,19.120915959192587,4.811381358107838,0.057168091811011464,0.00788406493189485,0.052784038966599396,0.05313512930455744,0.005917880731988143,4.946993053323755e-05
59,4.0,556.4596315789474,27.974020388130732,0.41272371016728304,4.142068553436431,512.4005606381694,512.7097195358853,-26.538472110532048,-164.35055477484448,3.322909725505761,0.046244833946767074,0.44020028999458766,1.8024901639935245,0.295876262384591,1.8331070409616366,0.00261687278522818
60,5.0,556.4596315789474,-1261.5606188271777,24.095708532611916,5.542520000768491,512.4750951436127,512.4847651494842,167.3356614032269,37.10035052276383,1.6911633284928327,0.03827393526090585,0.28947749132717837,1.147179340849335,1.156475314528501,0.25608262098502077,0.002276858907705514
61,6.0,556.4596315789474,-2220.1100552118287,1.4677036003145285,154.89992126882248,512.4944113485856,512.0355136243205,158.74169562318318,12.232844376599855,1.6394182873447236,0.06389558447271221,0.00674527756919652,0.06532466656840495,0.06551286074270397,0.005045791577203616,4.522335028429468e-05
62,7.0,556.4596315789474,-741.0548332687824,0.44428605190414977,269.7446141927027,512.4961933575337,512.4694806736436,38.473952240508524,103.66717087964399,-28.071265650706565,0.05248126729324759,0.008384019616221303,0.019811498152377184,0.0074851385010067505,0.020168290396469165,0.00011842645560830971
63,8.0,556.4596315789474,-306.1075837080724,0.05318504089417656,246.05893840653752,512.4945810769132,512.4957630033417,174.72251521256024,63.48533320378047,2.033225580315527,0.02883363484171825,0.011301984863196675,0.01862074096098778,0.02048376667513388,0.007438461108095977,6.937127793255862e-05
64,11.0,556.4596315789474,-777.3765251908372,3.977052924611718,11.938999030200648,512.4963606775111,512.512925578383,184.28695379966868,39.2673699011221,1.7646179007630918,0.036603492223224225,0.16052718768422553,0.5548992456787158,0.5673087272069004,0.12026031130817155,0.0009669418451229715
65,12.0,556.4596315789474,-762.1452342057838,0.620323172677083,82.43761942995594,512.498361722954,512.4680929679857,139.89722915751065,28.34055868853676,1.7683922792697953,0.04323307588316681,0.020487307121683937,0.07199036453634972,0.07336049743080095,0.01486144386259523,0.0001566730970685517
66,13.0,556.4596315789474,-713.9630539082558,0.12321364859188391,927.5566683453751,512.4985795852767,512.4644625466316,143.09065343476726,40.1099028202862,1.7813483265226604,0.07604630223536671,0.004043812510615829,0.011492636079596585,0.011731650478237328,0.003288375589216772,3.527201284086984e-05
67,14.0,556.4596315789474,-1712.0088808519833,0.4021188866279911,328.575091932588,512.4967678987123,512.2503151226417,161.7334346499671,11.44132505211956,1.6596894189157667,0.06787770018380822,0.0037865337680151657,0.033278064887116675,0.03343337472755203,0.0023632358190374754,2.0769507486258546e-05
68,15.0,556.4596315789474,-283.10568644203613,0.1555840970262812,520.6184603787083,512.4840870036587,512.4893893201146,67.12513714664298,46.64104039346441,2.065138406943996,0.0628977083081979,0.00627771315805739,0.007623289178756134,0.008109955624678058,0.005634965791377258,0.0002295254224580653
69,16.0,556.4596315789474,-798.921430207257,0.06052343401330111,2590.8607885270094,512.4985856144274,512.4870648086489,126.28680655790144,46.12004134158988,1.7595158842160832,0.06068760828447564,0.001197467156548437,0.0029125902538202257,0.002958056000339096,0.0010802981181166247,1.3959676893244385e-05
70,1.0,557.0487894736842,-813.7959037450875,0.11660851422686695,1816.746793980087,512.4990995969237,512.4844196683733,175.11359450716668,46.79091501874902,1.7561456522231178,0.1158955627915013,0.0035826600373401857,0.010991110945452916,0.011191822977733483,0.0029835597125899877,2.5954531836820273e-05
71,2.0,557.0487894736842,-618.8669563004682,0.45378771252780864,81.51869456221826,512.4936110236847,512.4753873398098,179.1814463891688,44.26159771124035,1.8125348135629205,0.03735065926489476,0.027809709604947445,0.079840823283601,0.08227980595646685,0.020269647884311504,0.00017043077813730736
72,3.0,557.0487894736842,-1677.1642952160853,0.9182793787744798,184.50872889861088,512.495368020248,512.3444516456958,171.18653521490293,19.141516255713803,4.8031188893040815,0.05692999710193552,0.007580913109887522,0.05259657105380252,0.05290510585142455,0.005904223608207391,4.9404179737875994e-05
73,4.0,557.0487894736842,-886.3065062915686,14.00864851861871,4.150145764528441,512.3923869850812,512.1284005229049,163.1393626297204,26.530873850422925,1.7412865543169127,0.0464516010992075,0.4253722495648207,1.797035731096415,1.8239907031092641,0.2964967432749578,0.0026427933071371578
74,5.0,557.0487894736842,-1363.6948081951166,28.064907758705075,5.512971753377759,512.4764164600485,512.651240691874,37.20020123739182,168.07974678124444,3.2530221529052783,0.038140125358233926,0.2863053934877512,1.154825362123554,0.25695561985074916,1.163219210709629,0.0022742891851165637
75,6.0,557.0487894736842,-2513.603554774663,1.8832955098726532,154.57530269235215,512.4939852972626,511.90847495671693,158.70844324926696,12.25282763936424,1.6314267595287908,0.06376815963746901,0.006418633654260473,0.06535291068795479,0.06550769081281403,0.00505491437836101,4.5315576512476995e-05
76,7.0,557.0487894736842,-776.4302368749832,0.48874555376490086,269.79569989317775,512.4966402879413,512.4697795910661,103.4764559999264,38.54005722426308,4.906440895645986,0.05254358455485605,0.008327461986721386,0.019826918712557002,0.02015227896712949,0.007505929805825876,0.00011910787400800116
77,8.0,557.0487894736842,-311.552147084074,0.05506695252445637,245.99868216803566,512.4947524742246,512.4935163263702,174.1857879180107,63.71491513886266,2.026223893950041,0.028760340600693716,0.011178603665742996,0.018578684552571886,0.020373948654799124,0.007448190456244079,6.981888991275677e-05
78,11.0,557.0487894736842,-814.1241069997518,4.374503513631216,11.939617247146849,512.498491836877,512.4391956261258,183.95841342214055,39.29307600743951,1.756072629730853,0.03671232067994693,0.15787673407009456,0.5562010964751689,0.5677311065324285,0.12071195644985228,0.0009729115674756515
79,12.0,557.0487894736842,-796.043520048537,0.6770187231201641,82.47325568209664,512.4981365042663,512.4448584113583,139.71113392776653,28.356416315618876,1.7601819865842552,0.043320183086612354,0.020119555220313716,0.07212355066259507,0.073382961725536,0.014893910306573215,0.00015724480311229462
80,13.0,557.0487894736842,-746.5350216110634,0.13483359996772956,927.4373574928002,512.4988574328331,512.4667878712593,142.83028996110042,40.17726449930552,1.7724140806221784,0.07607754528216257,0.003991304511472023,0.01149774110104789,0.01171661320738065,0.003295666441119587,3.5435858679407135e-05
81,14.0,557.0487894736842,-1893.9655668013795,0.49323044233259344,328.57080543608413,512.4972493619483,512.2100797005287,161.57752740426312,11.431049816387379,4.792780638827611,0.06811977560225918,0.003579705002906936,0.033388228610907046,0.033519878600935284,0.002369574431423384,2.0845676309776863e-05
82,15.0,557.0487894736842,-290.8247168063582,0.16523640565821018,520.4990868114176,512.4837724476874,512.4923830693813,66.88423540024968,46.82157430092516,2.053986986639655,0.06267416324682766,0.006239106000446279,0.007597836247291531,0.008053996319068765,0.0056379696779017266,0.0002337529049182332
83,16.0,557.0487894736842,-844.9968659620642,0.0670194840066935,2591.1285658093234,512.4987618857841,512.4874663429333,126.0743738853968,46.1896182879566,1.7494491224371662,0.06005243412733369,0.0011744653405943233,0.0028816441528447044,0.0029218683976766423,0.0010704933053122447,1.3869962437768244e-05
84,1.0,557.6379473684211,-855.6016875361703,0.13002538604155764,1816.4719072344822,512.4991864014663,512.4836193559422,174.83860074715074,46.869333528737464,1.7472807674946018,0.11683370012121931,0.0035631038188147987,0.011081070952609578,0.01126639484612408,0.0030132081764766673,2.6266806983418117e-05
85,2.0,557.6379473684211,-641.8490715904719,0.48996676625832397,81.50637721196652,512.4936281186964,512.4746891500472,178.84619945239209,44.3569636961318,11.228973434324425,0.03746740360022086,0.027468128472688463,0.08010489200557021,0.08239515273502807,0.02037987675675945,0.00017176893589791723
86,3.0,557.6379473684211,-1852.8698435307613,1.121264095046927,184.3908857812872,512.4960010540852,512.3515182098284,19.156964893462597,171.00156610068754,6.3653520840817714,0.05689474689538213,0.007309458540333085,0.05257881950688104,0.00590897004684243,0.052848014297088436,4.9499722800779924e-05
87,4.0,557.6379473684211,-917.2879285017559,15.189764910045971,4.125904810185681,512.4012955701367,512.5536576233353,162.61613707010363,26.757342259830825,1.735633744219369,0.04625230040749897,0.4202682842576087,1.7969220881940986,1.8221334623032308,0.2996705570789673,0.0026804367165563876
88,5.0,557.6379473684211,-1476.9552319494137,33.25587532370359,5.519490970006116,512.4746710048885,512.5439855747326,37.260932815081034,167.27169857898522,3.244539890675131,0.03836073057531829,0.283588055946122,1.1552803418355557,0.25856541948036604,1.162551466093661,0.0023016693022430024
89,6.0,557.6379473684211,-2892.3451233505243,2.4973625769135643,154.06726946750126,512.4937487308489,511.78448114637683,158.53969180769147,12.288339716295143,1.6235032343873452,0.06345861833749958,0.006114210206918337,0.06520946553690621,0.0653343123888916,0.0050614897174176745,4.5424944550798115e-05
90,7.0,557.6379473684211,-820.1684025501035,0.5435715812786496,269.7776023000152,512.496269773078,512.4679677085874,103.28675795954766,38.59901763194062,1.7547379217987111,0.05233969968322897,0.008224008539392673,0.019748068409608265,0.020038539120740266,0.007488489116826156,0.00011917714760026094
91,8.0,557.6379473684211,-317.36754053507315,0.05658018150055507,246.01320665008924,512.4947658298285,512.4947255041254,173.66753485583396,63.84988759527206,2.0189600932234404,0.028491942881646595,0.010970123132732788,0.018406618016505446,0.020122586860433993,0.007393524077139304,6.962167024791029e-05
92,11.0,557.6379473684211,-855.2128822968014,4.810276449484112,11.934050183999387,512.4997030814856,512.4174202478026,183.8167965713779,39.34533967753886,1.7473593457805021,0.036630473725082324,0.1545701731932203,0.555476677720255,0.5661517507420869,0.12055837670713597,0.0009725944544535323
